429,-1894,1613,,0.24882,-1.09852,0.93554
437,-1894,1618,,0.25346,-1.09852,0.93844
440,-1896,1611,,0.2552,-1.09968,0.93438
434,-1895,1615,,0.25172,-1.0991,0.9367
435,-1896,1615,,0.2523,-1.09968,0.9367
434,-1891,1617,,0.25172,-1.09678,0.93786
437,-1890,1617,,0.25346,-1.0962,0.93786
437,-1890,1617,,0.25346,-1.0962,0.93786
433,-1892,1610,,0.25114,-1.09736,0.9338
437,-1896,1619,,0.25346,-1.09968,0.93902
428,-1899,1628,,0.24824,-1.10142,0.94424
432,-1898,1614,,0.25056,-1.10084,0.93612
439,-1896,1613,,0.25462,-1.09968,0.93554
432,-1893,1611,,0.25056,-1.09794,0.93438
440,-1896,1615,,0.2552,-1.09968,0.9367
432,-1890,1611,,0.25056,-1.0962,0.93438
438,-1891,1616,,0.25404,-1.09678,0.93728
431,-1890,1610,,0.24998,-1.0962,0.9338
431,-1891,1612,,0.24998,-1.09678,0.93496
425,-1895,1611,,0.2465,-1.0991,0.93438
425,-1895,1614,,0.2465,-1.0991,0.93612
431,-1898,1614,,0.24998,-1.10084,0.93612
427,-1884,1609,,0.24766,-1.09272,0.93322
429,-1890,1614,,0.24882,-1.0962,0.93612
424,-1893,1617,,0.24592,-1.09794,0.93786
416,-1897,1626,,0.24128,-1.10026,0.94308
423,-1893,1620,,0.24534,-1.09794,0.9396
427,-1887,1624,,0.24766,-1.09446,0.94192
420,-1889,1617,,0.2436,-1.09562,0.93786
433,-1887,1617,,0.25114,-1.09446,0.93786
423,-1893,1614,,0.24534,-1.09794,0.93612
426,-1892,1618,,0.24708,-1.09736,0.93844
428,-1893,1623,,0.24824,-1.09794,0.94134
426,-1896,1625,,0.24708,-1.09968,0.9425
426,-1896,1625,,0.24708,-1.09968,0.9425
425,-1883,1604,,0.2465,-1.09214,0.93032
428,-1876,1618,,0.24824,-1.08808,0.93844
425,-1889,1615,,0.2465,-1.09562,0.9367
423,-1891,1620,,0.24534,-1.09678,0.9396
431,-1900,1610,,0.24998,-1.102,0.9338
430,-1897,1603,,0.2494,-1.10026,0.92974
426,-1895,1623,,0.24708,-1.0991,0.94134
430,-1887,1613,,0.2494,-1.09446,0.93554
432,-1887,1618,,0.25056,-1.09446,0.93844
422,-1893,1605,,0.24476,-1.09794,0.9309
431,-1890,1630,,0.24998,-1.0962,0.9454
423,-1892,1609,,0.24534,-1.09736,0.93322
425,-1890,1606,,0.2465,-1.0962,0.93148
425,-1890,1606,,0.2465,-1.0962,0.93148
426,-1891,1613,,0.24708,-1.09678,0.93554
426,-1893,1622,,0.24708,-1.09794,0.94076
426,-1896,1605,,0.24708,-1.09968,0.9309
418,-1886,1612,,0.24244,-1.09388,0.93496
415,-1893,1612,,0.2407,-1.09794,0.93496
423,-1893,1613,,0.24534,-1.09794,0.93554
424,-1905,1629,,0.24592,-1.1049,0.94482
420,-1890,1630,,0.2436,-1.0962,0.9454
419,-1901,1629,,0.24302,-1.10258,0.94482
428,-1901,1619,,0.24824,-1.10258,0.93902
422,-1890,1616,,0.24476,-1.0962,0.93728
414,-1893,1610,,0.24012,-1.09794,0.9338
414,-1899,1609,,0.24012,-1.10142,0.93322
424,-1899,1609,,0.24592,-1.10142,0.93322
416,-1891,1613,,0.24128,-1.09678,0.93554
424,-1895,1611,,0.24592,-1.0991,0.93438
420,-1892,1607,,0.2436,-1.09736,0.93206
432,-1884,1613,,0.25056,-1.09272,0.93554
426,-1892,1608,,0.24708,-1.09736,0.93264
434,-1902,1599,,0.25172,-1.10316,0.92742
424,-1896,1611,,0.24592,-1.09968,0.93438
425,-1894,1607,,0.2465,-1.09852,0.93206
418,-1895,1606,,0.24244,-1.0991,0.93148
425,-1895,1616,,0.2465,-1.0991,0.93728
422,-1885,1606,,0.24476,-1.0933,0.93148
425,-1895,1610,,0.2465,-1.0991,0.9338
425,-1895,1610,,0.2465,-1.0991,0.9338
426,-1888,1604,,0.24708,-1.09504,0.93032
424,-1890,1618,,0.24592,-1.0962,0.93844
423,-1890,1617,,0.24534,-1.0962,0.93786
424,-1889,1611,,0.24592,-1.09562,0.93438
416,-1894,1615,,0.24128,-1.09852,0.9367
419,-1897,1614,,0.24302,-1.10026,0.93612
420,-1878,1613,,0.2436,-1.08924,0.93554
422,-1889,1619,,0.24476,-1.09562,0.93902
424,-1886,1617,,0.24592,-1.09388,0.93786
418,-1887,1610,,0.24244,-1.09446,0.9338
423,-1887,1620,,0.24534,-1.09446,0.9396
421,-1889,1614,,0.24418,-1.09562,0.93612
416,-1893,1611,,0.24128,-1.09794,0.93438
416,-1893,1611,,0.24128,-1.09794,0.93438
426,-1894,1604,,0.24708,-1.09852,0.93032
420,-1885,1607,,0.2436,-1.0933,0.93206
431,-1893,1616,,0.24998,-1.09794,0.93728
419,-1894,1602,,0.24302,-1.09852,0.92916
416,-1886,1600,,0.24128,-1.09388,0.928
427,-1890,1605,,0.24766,-1.0962,0.9309
421,-1893,1613,,0.24418,-1.09794,0.93554
427,-1899,1618,,0.24766,-1.10142,0.93844
423,-1888,1616,,0.24534,-1.09504,0.93728
420,-1898,1613,,0.2436,-1.10084,0.93554
428,-1891,1618,,0.24824,-1.09678,0.93844
426,-1883,1621,,0.24708,-1.09214,0.94018
423,-1896,1615,,0.24534,-1.09968,0.9367
423,-1896,1615,,0.24534,-1.09968,0.9367
419,-1888,1602,,0.24302,-1.09504,0.92916
430,-1882,1609,,0.2494,-1.09156,0.93322
432,-1883,1610,,0.25056,-1.09214,0.9338
430,-1890,1606,,0.2494,-1.0962,0.93148
427,-1886,1601,,0.24766,-1.09388,0.92858
422,-1879,1619,,0.24476,-1.08982,0.93902
422,-1884,1629,,0.24476,-1.09272,0.94482
428,-1887,1628,,0.24824,-1.09446,0.94424
420,-1881,1627,,0.2436,-1.09098,0.94366
425,-1894,1622,,0.2465,-1.09852,0.94076
426,-1896,1617,,0.24708,-1.09968,0.93786
430,-1888,1607,,0.2494,-1.09504,0.93206
430,-1888,1628,,0.2494,-1.09504,0.94424
430,-1887,1628,,0.2494,-1.09446,0.94424
424,-1890,1620,,0.24592,-1.0962,0.9396
420,-1897,1598,,0.2436,-1.10026,0.92684
418,-1903,1614,,0.24244,-1.10374,0.93612
420,-1890,1605,,0.2436,-1.0962,0.9309
420,-1886,1616,,0.2436,-1.09388,0.93728
420,-1889,1611,,0.2436,-1.09562,0.93438
428,-1891,1617,,0.24824,-1.09678,0.93786
421,-1885,1618,,0.24418,-1.0933,0.93844
423,-1887,1625,,0.24534,-1.09446,0.9425
422,-1884,1613,,0.24476,-1.09272,0.93554
423,-1891,1620,,0.24534,-1.09678,0.9396
435,-1890,1624,,0.2523,-1.0962,0.94192
435,-1890,1624,,0.2523,-1.0962,0.94192
433,-1888,1617,,0.25114,-1.09504,0.93786
424,-1885,1624,,0.24592,-1.0933,0.94192
422,-1884,1620,,0.24476,-1.09272,0.9396
430,-1878,1619,,0.2494,-1.08924,0.93902
432,-1887,1621,,0.25056,-1.09446,0.94018
428,-1890,1626,,0.24824,-1.0962,0.94308
429,-1887,1623,,0.24882,-1.09446,0.94134
428,-1885,1629,,0.24824,-1.0933,0.94482
426,-1891,1622,,0.24708,-1.09678,0.94076
424,-1889,1621,,0.24592,-1.09562,0.94018
421,-1887,1625,,0.24418,-1.09446,0.9425
426,-1895,1628,,0.24708,-1.0991,0.94424
416,-1886,1622,,0.24128,-1.09388,0.94076
416,-1886,1622,,0.24128,-1.09388,0.94076
428,-1887,1620,,0.24824,-1.09446,0.9396
415,-1897,1620,,0.2407,-1.10026,0.9396
426,-1891,1617,,0.24708,-1.09678,0.93786
421,-1891,1624,,0.24418,-1.09678,0.94192
