1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
UserData_20,Frame ID£º0x01,FC_ACC_X,FC_ACC_Y,FC_ACC_Z,FC_GYR_X,FC_GYR_Y,FC_GYR_Z,FC_STA_Shock,Frame ID£º0x02,FC_MAG_X,FC_MAG_Y,FC_MAG_Z,FC_ALT_BAR,FC_SenserTMP,FC_STA_BAR,FC_STA_MAG,Frame ID£º0x03,FC_ATT_ROL,FC_ATT_PIT
0,0,2077,-4,-97,602,-35,12,184,0,0,0,0,0,0,0,0,0,0,0
0,0,2069,0,-95,600,-34,11,181,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,3,-103,603,-35,13,184,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,-2,-105,602,-36,11,174,0,0,0,0,0,0,0,0,0,0,0
0,0,2071,4,-96,603,-36,11,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2080,3,-100,601,-36,14,192,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,0,-97,604,-35,11,188,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,5,-93,604,-35,12,193,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,1,-97,600,-35,11,185,0,0,0,0,0,0,0,0,0,0,0
0,0,2081,4,-94,600,-36,12,197,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,10,-97,600,-35,13,196,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,6,-106,601,-36,10,175,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,0,-102,601,-36,10,173,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,5,-97,602,-36,10,186,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,17,-99,602,-35,11,203,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,2,-95,602,-35,11,190,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,4,-101,602,-34,12,190,0,0,0,0,0,0,0,0,0,0,0
0,0,2071,5,-94,603,-36,11,190,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,11,-99,604,-35,11,196,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,1,-114,603,-35,14,174,0,0,0,0,0,0,0,0,0,0,0
0,0,2078,7,-99,603,-34,12,197,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,4,-89,604,-34,13,198,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,3,-104,601,-35,10,180,0,0,0,0,0,0,0,0,0,0,0
0,0,2068,-1,-102,600,-36,12,170,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,-2,-113,601,-34,12,165,0,0,0,0,0,0,0,0,0,0,0
0,0,2079,11,-105,601,-35,10,191,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,5,-96,603,-34,12,196,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,10,-91,602,-36,13,204,0,0,0,0,0,0,0,0,0,0,0
0,0,2078,12,-108,602,-35,11,190,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,1,-105,601,-35,11,178,0,0,0,0,0,0,0,0,0,0,0
0,0,2069,3,-94,599,-34,13,186,0,0,0,0,0,0,0,0,0,0,0
0,0,2082,13,-100,603,-35,11,204,0,0,0,0,0,0,0,0,0,0,0
0,0,2078,-6,-99,601,-37,12,178,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,0,-97,604,-36,12,190,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,2,-101,602,-35,11,179,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,-2,-102,603,-37,11,175,0,0,0,0,0,0,0,0,0,0,0
0,0,2082,0,-105,602,-34,12,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,-2,-101,603,-35,11,179,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,2,-95,604,-34,13,196,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,4,-98,603,-35,11,192,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,8,-94,601,-34,12,199,0,0,0,0,0,0,0,0,0,0,0
0,0,2071,9,-93,604,-36,12,197,0,0,0,0,0,0,0,0,0,0,0
0,0,2083,6,-89,603,-35,14,212,0,0,0,0,0,0,0,0,0,0,0
0,0,2079,6,-101,603,-33,9,193,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,6,-98,602,-37,12,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,-3,-103,602,-34,10,176,0,0,0,0,0,0,0,0,0,0,0
0,0,2078,3,-101,603,-35,12,190,0,0,0,0,0,0,0,0,0,0,0
0,0,2071,1,-97,603,-35,14,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2068,4,-89,602,-36,11,190,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,1,-97,604,-35,11,186,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,-2,-108,602,-36,11,172,0,0,0,0,0,0,0,0,0,0,0
0,0,2082,7,-98,602,-35,11,199,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,6,-99,603,-34,10,186,0,0,0,0,0,0,0,0,0,0,0
