1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
UserData_20,Frame ID£º0x01,FC_ACC_X,FC_ACC_Y,FC_ACC_Z,FC_GYR_X,FC_GYR_Y,FC_GYR_Z,FC_STA_Shock,Frame ID£º0x02,FC_MAG_X,FC_MAG_Y,FC_MAG_Z,FC_ALT_BAR,FC_SenserTMP,FC_STA_BAR,FC_STA_MAG,Frame ID£º0x03,FC_ATT_ROL,FC_ATT_PIT
0,0,-1998,211,203,-8,23,-44,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1998,209,196,-9,24,-43,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,214,201,-8,22,-41,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,206,200,-8,22,-43,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,212,197,-9,23,-44,98,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,207,184,-9,22,-42,76,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,213,196,-8,22,-42,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,210,199,-9,23,-43,100,0,0,0,0,0,0,0,0,0,0,0
0,0,-1998,208,196,-9,24,-44,85,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,203,191,-8,26,-42,85,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,204,216,-8,23,-43,112,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,202,201,-9,23,-41,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,204,195,-9,23,-43,86,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,206,202,-9,22,-42,103,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,203,196,-9,21,-42,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1983,208,205,-9,21,-44,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1983,201,215,-8,23,-43,113,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,210,208,-8,23,-43,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,212,201,-9,23,-43,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,211,200,-9,23,-44,105,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,205,195,-9,22,-43,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,210,197,-8,22,-44,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,206,207,-7,23,-44,108,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,213,197,-8,21,-42,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,213,203,-8,23,-43,110,0,0,0,0,0,0,0,0,0,0,0
0,0,-1983,210,197,-8,21,-44,101,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,210,193,-8,22,-43,89,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,208,213,-8,22,-43,107,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,204,203,-8,22,-42,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,207,208,-7,22,-44,103,0,0,0,0,0,0,0,0,0,0,0
0,0,-1996,207,194,-8,22,-42,85,0,0,0,0,0,0,0,0,0,0,0
0,0,-1983,203,190,-9,21,-42,88,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,202,196,-9,24,-43,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,209,201,-9,23,-44,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,205,206,-9,21,-42,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,214,191,-8,23,-44,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,204,189,-9,24,-43,81,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,201,198,-9,23,-42,85,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,208,188,-8,22,-42,83,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,212,195,-9,23,-39,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1980,208,199,-9,23,-42,107,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,207,201,-9,21,-44,97,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,211,204,-9,21,-44,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,211,189,-9,19,-42,84,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,212,195,-9,22,-43,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,210,194,-9,23,-41,93,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,207,198,-11,22,-42,90,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,213,202,-8,22,-42,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,207,196,-9,22,-43,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,206,200,-9,23,-45,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,209,204,-9,22,-42,107,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,209,195,-8,21,-43,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,205,178,-9,23,-44,73,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,211,204,-8,24,-43,110,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,212,203,-8,24,-42,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,211,197,-9,22,-43,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1980,209,186,-8,24,-45,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,210,207,-9,24,-42,114,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,210,204,-9,24,-43,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,215,203,-8,23,-43,112,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,214,191,-8,22,-41,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,215,206,-11,23,-44,111,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,207,208,-8,25,-43,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,210,194,-9,22,-43,90,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,210,201,-9,23,-43,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,210,206,-9,22,-42,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,204,205,-9,25,-42,100,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,213,192,-8,24,-44,92,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,206,189,-8,24,-42,86,0,0,0,0,0,0,0,0,0,0,0
0,0,-1995,205,194,-9,24,-42,85,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,208,203,-9,22,-42,105,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,210,195,-9,23,-44,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,218,203,-9,23,-43,112,0,0,0,0,0,0,0,0,0,0,0
0,0,-1998,213,197,-9,22,-43,90,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,212,193,-8,22,-39,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,208,195,-9,22,-44,93,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,207,187,-9,23,-44,81,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,212,192,-9,21,-41,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,213,189,-9,23,-44,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,212,196,-8,23,-43,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1982,217,198,-9,22,-43,111,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,211,215,-9,23,-44,113,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,215,200,-11,21,-42,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,208,202,-9,25,-42,107,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,205,195,-9,21,-43,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1983,207,190,-9,22,-44,91,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,213,202,-9,22,-42,101,0,0,0,0,0,0,0,0,0,0,0
0,0,-1999,209,198,-9,22,-42,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1975,218,189,-11,22,-41,110,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,208,199,-8,22,-42,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,209,198,-9,21,-42,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,211,204,-9,25,-43,103,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,211,191,-9,21,-43,89,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,213,209,-11,23,-42,110,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,203,206,-8,22,-43,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,209,198,-9,24,-43,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,215,200,-9,23,-39,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,210,185,-9,23,-43,80,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,207,194,-9,22,-43,92,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,208,199,-9,24,-42,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,215,199,-9,22,-44,103,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,211,195,-8,24,-41,100,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,200,210,-9,22,-39,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,211,200,-9,24,-43,97,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,206,195,-9,23,-42,97,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,207,207,-8,23,-43,101,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,207,200,-8,23,-43,100,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,211,198,-8,23,-42,105,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,213,205,-8,24,-41,109,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,208,175,-9,23,-42,69,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,202,193,-9,22,-42,85,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,210,194,-9,22,-43,89,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,213,184,-9,23,-42,91,0,0,0,0,0,0,0,0,0,0,0
0,0,-1981,210,193,-9,24,-44,101,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,219,197,-9,23,-43,105,0,0,0,0,0,0,0,0,0,0,0
0,0,-1997,214,191,-7,23,-42,90,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,207,202,-8,22,-43,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,208,202,-9,23,-43,100,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,206,192,-9,21,-42,82,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,216,196,-9,22,-44,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,213,202,-9,24,-42,108,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,199,186,-9,23,-43,74,0,0,0,0,0,0,0,0,0,0,0
0,0,-1995,204,191,-9,23,-43,79,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,205,200,-9,22,-43,89,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,213,195,-9,23,-41,105,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,209,196,-9,22,-42,91,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,203,209,-11,19,-43,91,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,209,198,-8,22,-43,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,213,200,-9,22,-43,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,208,210,-8,23,-42,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,204,190,-8,24,-43,83,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,208,207,-9,23,-41,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1999,213,202,-9,23,-41,97,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,207,195,-8,24,-44,89,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,203,178,-9,23,-43,76,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,212,201,-7,22,-43,105,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,205,203,-8,22,-43,100,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,217,198,-9,22,-43,107,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,207,198,-9,22,-41,100,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,207,201,-8,22,-42,98,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,201,203,-8,23,-43,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,217,198,-8,21,-42,108,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,212,198,-8,23,-43,101,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,214,190,-8,23,-41,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,206,197,-9,24,-42,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1981,209,202,-9,24,-41,112,0,0,0,0,0,0,0,0,0,0,0
0,0,-2000,217,205,-9,21,-43,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1979,203,188,-9,21,-42,90,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,207,195,-9,23,-44,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,205,192,-7,21,-42,93,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,209,198,-8,22,-42,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1983,212,189,-9,21,-43,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,210,201,-8,22,-44,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,212,184,-9,23,-42,84,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,213,187,-8,22,-43,92,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,205,189,-8,23,-43,89,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,206,194,-8,23,-41,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,201,196,-9,23,-42,88,0,0,0,0,0,0,0,0,0,0,0
0,0,-1981,201,188,-11,23,-43,85,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,207,194,-11,22,-44,91,0,0,0,0,0,0,0,0,0,0,0
0,0,-1995,203,201,-9,24,-44,88,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,211,203,-8,23,-42,105,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,209,196,-9,23,-44,97,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,209,192,-8,23,-44,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,205,189,-9,23,-41,88,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,210,191,-9,24,-42,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,202,194,-9,23,-42,90,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,208,194,-9,23,-42,91,0,0,0,0,0,0,0,0,0,0,0
0,0,-1982,206,183,-7,22,-43,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,205,188,-7,24,-44,85,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,209,191,-9,22,-41,93,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,213,194,-9,23,-41,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1995,214,204,-9,22,-43,101,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,207,199,-9,25,-44,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,204,209,-9,22,-42,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,212,204,-9,24,-42,109,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,209,207,-9,21,-43,105,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,210,203,-8,21,-44,103,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,205,204,-8,19,-41,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1995,211,205,-9,22,-44,98,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,210,191,-8,23,-43,88,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,211,212,-9,22,-43,109,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,209,192,-9,23,-43,90,0,0,0,0,0,0,0,0,0,0,0
0,0,-1996,210,202,-9,23,-41,97,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,215,187,-9,21,-43,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,209,200,-8,24,-42,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1981,201,203,-8,24,-42,105,0,0,0,0,0,0,0,0,0,0,0
0,0,-1981,205,201,-7,22,-42,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,205,205,-8,24,-42,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,212,191,-8,22,-43,95,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,203,189,-9,22,-43,76,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,207,189,-9,22,-43,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,208,194,-9,21,-44,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,206,190,-8,19,-42,84,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,202,189,-9,24,-44,76,0,0,0,0,0,0,0,0,0,0,0
0,0,-1998,204,199,-8,22,-41,86,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,212,181,-8,23,-42,83,0,0,0,0,0,0,0,0,0,0,0
0,0,-1983,211,196,-9,22,-43,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,208,196,-11,22,-42,90,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,215,192,-8,22,-43,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,207,200,-9,24,-41,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1982,210,198,-9,21,-43,103,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,206,192,-8,23,-44,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,211,182,-8,22,-42,83,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,209,199,-8,23,-42,98,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,209,202,-11,23,-43,101,0,0,0,0,0,0,0,0,0,0,0
0,0,-1982,200,200,-9,24,-42,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,215,192,-9,23,-43,92,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,209,194,-11,21,-43,86,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,206,194,-9,22,-43,89,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,212,193,-9,24,-42,98,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,205,195,-11,21,-42,89,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,211,184,-8,23,-42,84,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,208,203,-9,21,-44,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,206,189,-9,21,-43,84,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,214,203,-7,22,-44,107,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,209,193,-9,23,-45,89,0,0,0,0,0,0,0,0,0,0,0
0,0,-1992,208,200,-11,23,-43,93,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,209,199,-9,24,-42,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1995,208,200,-9,23,-39,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,210,215,-9,23,-42,115,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,210,198,-8,23,-43,103,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,211,201,-9,21,-43,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,204,207,-8,22,-42,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1980,206,191,-8,23,-42,98,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,206,201,-9,23,-43,92,0,0,0,0,0,0,0,0,0,0,0
0,0,-1993,210,195,-9,25,-44,92,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,204,198,-8,22,-42,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,212,201,-9,22,-42,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1995,211,195,-9,23,-43,90,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,209,197,-9,23,-42,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1995,207,195,-8,23,-43,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,207,197,-9,22,-43,98,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,205,192,-9,24,-42,90,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,208,208,-8,22,-41,113,0,0,0,0,0,0,0,0,0,0,0
0,0,-1983,208,195,-9,23,-43,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,209,195,-9,24,-44,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1985,209,200,-7,24,-42,107,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,211,201,-8,19,-42,98,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,209,193,-9,24,-43,91,0,0,0,0,0,0,0,0,0,0,0
0,0,-1983,205,185,-9,23,-42,87,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,209,204,-8,22,-42,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1994,213,206,-9,22,-44,102,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,210,197,-9,21,-44,99,0,0,0,0,0,0,0,0,0,0,0
0,0,-1979,206,197,-8,23,-44,103,0,0,0,0,0,0,0,0,0,0,0
0,0,-1984,211,189,-11,23,-43,93,0,0,0,0,0,0,0,0,0,0,0
0,0,-1997,215,196,-9,22,-43,92,0,0,0,0,0,0,0,0,0,0,0
